Regulator	Target	MI	pvalue
STAT3	TMEM219	0.28167454534389985	5.2193469646244495E-5
RUNX1	C1RL	0.31427673801633865	0.004539787527535477
CEBPB	JOSD2	0.2847907284418645	0.0
STAT3	TMEM206	0.26927495001600815	2.4040999261343288E-4
STAT3	TMEM208	0.25172430734034124	5.2193469646244495E-5
CEBPB	PAX8	0.24747768881911705	0.0
CEBPB	CLSPN	0.24789299947200424	0.0010657119820622896
RUNX1	FOXN4	0.24779520754517032	0.01855443637692744
RUNX1	FOXN2	0.24755859180152326	0.0010657119820622896
CEBPB	ITGB2	0.3315093935969442	0.0
CEBPB	ITGAM	0.3393836524107336	0.0
CEBPB	ITGA5	0.2898706611767053	2.6280644327414393E-9
STAT3	RIPK1	0.27549412771756465	0.0
STAT3	STX8	0.2475021813859314	4.300246825295062E-7
CEBPD	ITPRIP	0.29009515296299887	2.6280644327414393E-9
FOSL2	ZNF343	0.2736692345554207	0.01855443637692744
FOSL2	TMPPE	0.2600511071961685	0.0
RUNX1	IL13RA1	0.27708007089461356	4.300246825295062E-7
CEBPB	FCGBP	0.3171627182425395	0.0
CEBPD	CCDC109B	0.29670434608526886	4.5227155354155E-10
RUNX1	IFNAR1	0.3471624891521989	0.0
RUNX1	PVRL2	0.33137034821594297	0.0
RUNX1	BCL7A	0.27863076548559373	1.092015777803823E-5
BHLHE40	EFCAB4A	0.26911151104790954	5.2193469646244495E-5
CEBPB	TOPBP1	0.23830691550625444	2.204701587960045E-6
BHLHE40	ACVR2A	0.26545031435077937	8.112773786095318E-8
CEBPB	COL6A3	0.2964021651818215	2.4040999261343288E-4
FOSL2	C8orf4	0.2858636089662499	0.0
STAT3	BAT5	0.24149979914903405	1.092015777803823E-5
FOSL2	PACS1	0.29067130216461556	0.0010657119820622896
CEBPB	TRADD	0.31661913559390165	0.0
BHLHE40	SIX5	0.2530570351516287	0.0
BHLHE40	MAN1B1	0.26339903790197144	0.004539787527535477
CEBPB	NFAM1	0.266653463478474	0.0
CEBPB	PBX1	0.2807583754775181	0.0
FOSL2	RAB27A	0.30958900094805397	0.0
BHLHE40	MAN1C1	0.31053857541757607	0.0
RUNX1	KIF6	0.23979901771094475	0.0
RUNX1	LOC154822	0.2614841504324028	0.0
BHLHE40	PTGES	0.2908640262297884	2.6280644327414393E-9
BHLHE40	MICAL2	0.27262359702041483	0.0
CEBPD	TIPARP	0.2920678123034062	0.0
STAT3	SSR2	0.25619117973684946	0.004539787527535477
STAT3	SSR1	0.23013277866882767	0.01855443637692744
BHLHE40	ERAL1	0.2566637112814528	4.300246825295062E-7
RUNX1	PEA15	0.26029240086185246	0.0
CEBPB	WDFY4	0.24058254439494198	1.4814949267361044E-8
RUNX1	GLT25D1	0.3168586419538226	0.0
FOSL2	ZNF436	0.30376752890897885	0.0
CEBPB	TMSL3	0.2706544274895641	0.0
CEBPB	PCK2	0.2549950392817629	0.0
CEBPB	WHSC1	0.2764145324420133	1.2223555501122974E-11
CEBPB	BCL2A1	0.3626783305062654	0.0
CEBPD	CRB1	0.32192438212802976	5.2193469646244495E-5
FOSL2	ADCY4	0.2702818815789443	5.2193469646244495E-5
CEBPB	PSTPIP2	0.2952319426221779	0.0
CEBPB	PSTPIP1	0.2937151187886718	0.0
CEBPB	EFEMP2	0.27809339827354856	0.0
CEBPB	EFEMP1	0.26267486927519873	8.112773786095318E-8
FOSL2	C10orf118	0.25293469148351144	0.004539787527535477
BHLHE40	RNASE4	0.2598334966728249	0.0
BHLHE40	SIAE	0.2477215189394363	1.4814949267361044E-8
CEBPB	FCGRT	0.25250633504461617	0.0
RUNX1	LOC154761	0.2707192168414546	1.092015777803823E-5
RUNX1	HSD17B3	0.2501370406556568	2.4040999261343288E-4
STAT3	CALHM1	0.24668474261815412	0.0010657119820622896
CEBPB	DNAJB1	0.27484745209839473	0.0
RUNX1	TFEB	0.24442271844555022	4.300246825295062E-7
FOSL2	FCGBP	0.3458814094234914	0.0
STAT3	GIGYF2	0.24386697591387796	2.4040999261343288E-4
FOSL2	PNMA3	0.2758139633275383	0.0
STAT3	FLII	0.25662042242527905	0.0010657119820622896
FOSL2	RASAL1	0.27157847210482766	0.0010657119820622896
CEBPB	KRT7	0.30588719498428335	0.0
CEBPD	LHX4	0.27889988928959053	2.204701587960045E-6
FOSL2	VASN	0.33333929536832707	0.0
FOSL2	VASP	0.3054107025549904	2.4040999261343288E-4
FOSL2	ITGA3	0.3276813883297094	0.0
FOSL2	ITGA5	0.3647064605239152	0.0
FOSL2	ITGA4	0.26929665912483836	1.092015777803823E-5
RUNX1	KLF6	0.32224965080619566	0.0
FOSL2	ITGB2	0.26595862067300674	0.01855443637692744
FOSL2	ITGB1	0.27159845511035285	0.0
FOSL2	ITGB3	0.3560136888577857	0.0
FOSL2	ITGAM	0.32385029794657544	0.0
FOSL2	PCMTD2	0.25647575289222935	0.01855443637692744
CEBPB	PLXDC2	0.3149262661342317	0.0
CEBPB	TLR8	0.2715741725565412	0.0
CEBPB	TLR7	0.247338716817166	0.0
CEBPB	TLR6	0.2468006752080437	5.2193469646244495E-5
CEBPB	TLR5	0.2666805132084562	0.0
CEBPB	TLR2	0.34623485407610916	0.0
CEBPB	TLR1	0.3254324546341293	0.0
CEBPD	ALDH1L2	0.2939597061072943	0.004539787527535477
FOSL2	LOC284441	0.26570306052183257	4.300246825295062E-7
CEBPB	TRAT1	0.23784771417192135	5.2193469646244495E-5
RUNX1	BLCAP	0.26518472804461135	0.0
CEBPD	PTX3	0.3414514220819396	0.0
BHLHE40	SLC43A3	0.2790415147746028	0.01855443637692744
STAT3	DYNLL1	0.25853947180860565	0.0
CEBPD	PTRF	0.2748909007919048	0.0
FOSL2	NARS2	0.31692412661336683	4.5227155354155E-10
FOSL2	CYP4X1	0.2753695471082133	0.0
CEBPD	CNN3	0.2727228340727424	2.4040999261343288E-4
CEBPB	TRAIP	0.25647617024243025	2.4040999261343288E-4
CEBPB	TRAK1	0.24542450491733664	0.0
RUNX1	C14orf4	0.27667336255639946	0.0
FOSL2	C22orf32	0.26212072778301015	0.0010657119820622896
BHLHE40	RARRES2	0.27187979757252284	2.6280644327414393E-9
CEBPB	TMC8	0.24911643704160893	0.0
STAT3	DCTN6	0.27679174541571366	0.01855443637692744
STAT3	NKIRAS1	0.25187783308766093	0.01855443637692744
CEBPD	C2orf85	0.24745058271219883	0.0010657119820622896
FOSL2	REEP5	0.26071829563646354	2.6280644327414393E-9
CEBPB	FCHSD2	0.26083320646457503	1.4814949267361044E-8
RUNX1	IFI16	0.2900682512199807	4.300246825295062E-7
FOSL2	KIAA0247	0.4033904290616923	0.0
CEBPD	SYDE1	0.25443793485052874	2.204701587960045E-6
FOSL2	CLEC5A	0.2975923879876165	0.004539787527535477
RUNX1	CCBL1	0.2605692393571109	0.0
RUNX1	DYNC1I1	0.24095917230844585	0.0
RUNX1	KANK2	0.25979528829145554	0.0
BHLHE40	HDGFRP3	0.2824521459348445	0.0
CEBPB	GLT25D1	0.25684279626070405	2.4040999261343288E-4
CEBPB	CHI3L1	0.37375456973957755	0.01855443637692744
CEBPB	CHI3L2	0.334231182990653	0.0
CEBPB	ODF3L1	0.234674134801854	4.300246825295062E-7
CEBPB	TCIRG1	0.32314948551500583	0.0
RUNX1	BPNT1	0.2661136394028745	0.01855443637692744
STAT3	ODZ4	0.2686258933066032	0.0
CEBPD	ARID5A	0.32254986258938945	0.0
RUNX1	RIC8A	0.23977570760344669	0.0010657119820622896
RUNX1	ABHD10	0.2626656619627957	0.0
BHLHE40	SOCS3	0.38524632302679324	8.112773786095318E-8
CEBPB	OSCAR	0.42146402529485005	0.0
CEBPB	MARCKSL1	0.27816497133513685	1.2223555501122974E-11
FOSL2	LRRC8E	0.27967796069308704	0.0010657119820622896
FOSL2	ZNF295	0.2554070957676369	2.204701587960045E-6
BHLHE40	ANKRD9	0.2570951486398427	0.0
CEBPD	KIF3A	0.26081904205842116	1.2223555501122974E-11
STAT3	ITGA8	0.28101619582817144	0.0010657119820622896
STAT3	ITGAE	0.24944817476963307	1.2223555501122974E-11
CEBPD	PURG	0.2755588992034842	8.112773786095318E-8
STAT3	ITGB4	0.23703843277530492	0.0010657119820622896
STAT3	FLAD1	0.2672504386912082	0.0
CEBPD	LIG3	0.25168618118585345	0.01855443637692744
BHLHE40	SKA2	0.28522517285864973	2.204701587960045E-6
BHLHE40	SKA3	0.22947630806786304	2.4040999261343288E-4
CEBPB	PAR5	0.24388381400304887	2.6280644327414393E-9
FOSL2	LRRC15	0.2515737696479933	0.0
CEBPB	PFAS	0.2561938267511306	0.01855443637692744
BHLHE40	PFKFB4	0.25998842547837253	0.0
BHLHE40	PFKFB3	0.2847351925683686	0.0
BHLHE40	PTK2B	0.258733394849854	4.300246825295062E-7
BHLHE40	SOD2	0.31973496933162165	2.6280644327414393E-9
RUNX1	TMEM74	0.2610212809383884	0.0
BHLHE40	DCLRE1A	0.24617235309608643	0.01855443637692744
STAT3	HIST1H4C	0.27007412433289685	7.334133300673784E-11
RUNX1	TMEM99	0.24594846297912965	1.4814949267361044E-8
BHLHE40	S100A6	0.26899201848770077	0.0
BHLHE40	S100A9	0.3067411743640118	2.204701587960045E-6
BHLHE40	RFWD2	0.24024051695437987	0.0010657119820622896
CEBPB	HTR1D	0.2508848831606412	2.4040999261343288E-4
BHLHE40	SNX9	0.2606861035412905	7.334133300673784E-11
BHLHE40	LYSMD1	0.27301540619807135	0.0
FOSL2	DPH5	0.2820115706422547	4.300246825295062E-7
FOSL2	ADAM8	0.31018407687078986	0.0
STAT3	C14orf2	0.2532746902570976	7.334133300673784E-11
CEBPB	HERPUD1	0.2806894979517308	0.0
CEBPB	PFN1	0.287465642843865	0.0
FOSL2	PRRX1	0.2977175342782122	0.004539787527535477
RUNX1	THBD	0.3149175036734834	0.0
CEBPB	GLRX	0.32303541140500996	0.0
RUNX1	SMAGP	0.23732276631012925	4.5227155354155E-10
FOSL2	SLC2A14	0.30460483425527274	2.4040999261343288E-4
RUNX1	SLC16A13	0.24167408715143077	0.01855443637692744
RUNX1	GBX2	0.2551919865793065	0.004539787527535477
FOSL2	SNRNP25	0.26316479930314357	0.01855443637692744
CEBPB	IL1RN	0.36198526164042655	0.0
CEBPB	IL1R2	0.28264742497070827	2.6280644327414393E-9
CEBPB	IL1R1	0.35918171326869486	0.0
FOSL2	DOK3	0.2573551660395802	8.112773786095318E-8
CEBPB	IL21R	0.2545301328148285	0.0
RUNX1	CLCN4	0.24534257543544324	2.4040999261343288E-4
CEBPD	TMEM169	0.24998516963332745	0.0
STAT3	OLA1	0.27621988634000105	0.0010657119820622896
FOSL2	BHLHE40	0.3611237729085752	0.0
CEBPD	TMEM164	0.24447127075101285	8.112773786095318E-8
CEBPD	TMEM149	0.28424835397258624	0.004539787527535477
CEBPB	GMFG	0.3081521144326631	0.0
BHLHE40	SPATA20	0.26237126221971474	2.204701587960045E-6
RUNX1	TMEM20	0.2626227525531159	0.0
CEBPB	KYNU	0.4365846050949673	0.0
RUNX1	CLCF1	0.31824251536250187	0.004539787527535477
RUNX1	TMEM35	0.24813838368071262	0.0
CEBPB	SIPA1	0.2908866916392063	0.0
RUNX1	THRA	0.342411596515687	0.0
RUNX1	TMEM43	0.275779663387398	0.0
BHLHE40	OAS2	0.24566100660479948	1.092015777803823E-5
CEBPB	TREM2	0.2817571642839628	0.0
CEBPB	TREM1	0.34606423767286987	0.0
CEBPB	ZSCAN12	0.2888239912650948	0.0010657119820622896
CEBPB	PGCP	0.24471478141172429	0.0
CEBPD	TMEM205	0.23653140114926205	0.01855443637692744
CEBPB	OBFC2A	0.24373962382057088	4.300246825295062E-7
BHLHE40	KLRC3	0.24878412632971503	4.300246825295062E-7
CEBPB	TSLP	0.25068585785180486	0.0
CEBPB	TSPO	0.3500328413245321	0.0
STAT3	NAMPT	0.35707507457626875	0.004539787527535477
CEBPB	RNF39	0.24449655423027358	4.300246825295062E-7
CEBPB	PNRC1	0.2793359620990245	0.0
BHLHE40	KLRA1	0.23429457104018628	0.01855443637692744
STAT3	MAST4	0.27035665479758536	2.6280644327414393E-9
FOSL2	RREB1	0.294439105406767	0.0
RUNX1	IFNGR2	0.2988084321758034	0.0
CEBPD	TCEA3	0.2599603718807669	0.004539787527535477
BHLHE40	SMOX	0.2583539203232518	2.204701587960045E-6
STAT3	ZSCAN16	0.2422618233282676	2.4040999261343288E-4
CEBPB	IL2RA	0.2706562379868749	8.112773786095318E-8
CEBPB	IL2RB	0.26139138540024714	1.092015777803823E-5
CEBPB	IL2RG	0.24788673689120955	0.0
CEBPB	CAPG	0.33812798307573816	0.0
CEBPB	TTC3	0.23564742914728345	1.092015777803823E-5
STAT3	FTSJ1	0.2499124140188373	0.004539787527535477
CEBPB	CAST	0.28432665595036777	0.0010657119820622896
CEBPB	CASK	0.30920313144132294	0.0
FOSL2	SIDT2	0.2682616112883168	8.112773786095318E-8
FOSL2	DLEU1	0.2583578987514665	0.0
CEBPB	GNG4	0.27513491065390006	2.204701587960045E-6
BHLHE40	SHISA5	0.24763002438835205	2.204701587960045E-6
STAT3	ADAM9	0.31351668807211136	0.0
FOSL2	OSGEPL1	0.3145273540827708	0.0
CEBPD	LOC643763	0.258201891966993	0.0
RUNX1	ACTR3	0.2418492762969574	2.204701587960045E-6
FOSL2	C2CD2	0.2647921565045118	0.01855443637692744
CEBPB	HSD11B1	0.284950925109728	1.092015777803823E-5
CEBPB	FKBP11	0.2723976607387072	1.2223555501122974E-11
CEBPB	IL4I1	0.2789272639227484	0.0
CEBPB	TPM3	0.29986064135751195	0.0
FOSL2	TTC39A	0.27384215459657113	0.01855443637692744
STAT3	SEC24D	0.3091513242145604	0.01855443637692744
FOSL2	ZNF502	0.27007138268067743	4.5227155354155E-10
CEBPB	TPK1	0.2508665885016074	0.01855443637692744
FOSL2	ZNF501	0.2654220325228393	0.01855443637692744
CEBPB	RNFT2	0.2570418960406218	2.204701587960045E-6
STAT3	KIAA0947	0.2565647918558639	1.092015777803823E-5
BHLHE40	BACE2	0.31208681334206373	0.0
RUNX1	GDF9	0.2657741686936581	0.0010657119820622896
CEBPB	TPP2	0.2590339477904152	0.0
CEBPB	TPP1	0.263208865075553	0.0
CEBPB	B3GALT4	0.26377911079337796	0.0010657119820622896
RUNX1	ACTN1	0.2977542564845578	1.092015777803823E-5
RUNX1	ACTN4	0.2788058865823616	0.0
CEBPD	CSF3	0.3245550210789653	0.0
CEBPB	TPT1	0.24362321903496312	2.4040999261343288E-4
CEBPD	CP	0.3426894255196206	2.6280644327414393E-9
RUNX1	DCAKD	0.2436664167911873	8.112773786095318E-8
RUNX1	FAM200B	0.2554784399430319	1.2223555501122974E-11
CEBPD	CSDA	0.28419780728509425	8.112773786095318E-8
RUNX1	SP140L	0.24876935365015068	0.0010657119820622896
CEBPB	PDK3	0.2843228547023301	0.0
CEBPD	IGFBP1	0.2306526634081634	0.01855443637692744
CEBPD	IGFBP3	0.2677449181312787	2.4040999261343288E-4
FOSL2	MKKS	0.2428286575458661	2.4040999261343288E-4
CEBPD	PYGL	0.2805409014281631	2.6280644327414393E-9
CEBPD	HP	0.28664251627543186	2.4040999261343288E-4
RUNX1	LAMC1	0.2791963792229357	0.0
BHLHE40	LRRFIP1	0.286069009901729	0.0
RUNX1	LAMB1	0.304801471092833	0.0
RUNX1	LAMB3	0.2753766601410372	0.0
RUNX1	LAMA4	0.30324664553840697	0.0
BHLHE40	PTGS2	0.32948096848802694	8.112773786095318E-8
BHLHE40	NCAPH	0.2717532248807999	5.2193469646244495E-5
BHLHE40	PTGR1	0.2615575066210178	4.300246825295062E-7
BHLHE40	ODC1	0.250395021302952	0.01855443637692744
CEBPB	COL8A2	0.2883593440915099	0.0
BHLHE40	NCALD	0.2833362824592113	0.0
BHLHE40	ERBB2	0.23977901311253452	2.204701587960045E-6
STAT3	BCL6	0.2687849356686018	2.6280644327414393E-9
STAT3	SEC16A	0.25148362927086887	5.2193469646244495E-5
CEBPB	AASDHPPT	0.26848300572751654	1.4814949267361044E-8
RUNX1	GCKR	0.27046592230729627	4.300246825295062E-7
CEBPB	SNAI3	0.2623293717529248	0.0
STAT3	TMEM131	0.2882411553365705	0.0
STAT3	ADCY9	0.2358975730380913	0.004539787527535477
STAT3	ADCY3	0.2782640404691001	2.4040999261343288E-4
CEBPB	RAB20	0.33988163193635124	0.0
CEBPD	C13orf26	0.27362785956564706	7.334133300673784E-11
STAT3	TMEM128	0.24612162130888185	0.01855443637692744
STAT3	TMEM127	0.2838936004469165	0.0
RUNX1	ACSS2	0.23918285029822445	0.004539787527535477
RUNX1	PRDM1	0.27253837875018444	0.0010657119820622896
CEBPB	RAB13	0.2715481303389125	1.4814949267361044E-8
STAT3	TMOD3	0.25597329805000274	8.112773786095318E-8
CEBPD	CXCL3	0.27464644116664644	4.300246825295062E-7
CEBPD	CXCL2	0.29113593991663317	2.4040999261343288E-4
FOSL2	MAPKAPK2	0.3302651340531457	0.0
STAT3	FYCO1	0.26032952946585414	0.0
CEBPD	CXCR4	0.2629075709097353	0.01855443637692744
FOSL2	ZNF684	0.2681080303459012	2.204701587960045E-6
FOSL2	RPL18A	0.2582062512767305	0.004539787527535477
BHLHE40	SOX6	0.28993765323222476	8.112773786095318E-8
STAT3	HS6ST1	0.2692569820096312	4.5227155354155E-10
FOSL2	MFAP1	0.25361760416048656	0.0010657119820622896
RUNX1	ACSL6	0.2603517587009295	0.0
CEBPB	GCHFR	0.25686748252183084	8.112773786095318E-8
CEBPB	TIMP1	0.4063542587233584	0.0
CEBPD	CTGF	0.2598722349249599	0.0
CEBPB	HMGCS1	0.2465697639587663	1.092015777803823E-5
RUNX1	B3GALT6	0.28488992159951415	4.300246825295062E-7
RUNX1	B3GALT2	0.29135143599522795	0.0
CEBPB	TIMD4	0.2609490425192365	0.0
FOSL2	MAST3	0.2826342421033185	0.0
FOSL2	MAST4	0.26444536277728004	4.5227155354155E-10
RUNX1	CRELD2	0.26026370038338853	1.2223555501122974E-11
CEBPD	RCOR2	0.275205173889464	0.0
STAT3	ADORA1	0.2259179490704539	0.004539787527535477
FOSL2	NAMPT	0.3501483323252166	0.0
FOSL2	PRSS3	0.2568087468597242	0.0010657119820622896
BHLHE40	RFTN2	0.2670314242602713	2.4040999261343288E-4
CEBPD	UGP2	0.2821969316121762	0.0
STAT3	C15orf52	0.2706277393954432	1.4814949267361044E-8
STAT3	C15orf61	0.23752471152555651	0.004539787527535477
STAT3	C2CD3	0.27340739088473454	7.334133300673784E-11
STAT3	TMEM164	0.2548740812289257	7.334133300673784E-11
STAT3	TMEM160	0.24466198869561373	2.4040999261343288E-4
FOSL2	DPYD	0.3253166333851789	4.300246825295062E-7
FOSL2	CYTIP	0.25348277363458827	5.2193469646244495E-5
STAT3	SORBS1	0.24526607153173546	0.0
BHLHE40	SSTR2	0.2444200344071977	2.4040999261343288E-4
RUNX1	FOXP4	0.2702547606302928	2.204701587960045E-6
CEBPB	TYROBP	0.3612640623510401	0.0
BHLHE40	CYP27B1	0.25295288525136134	4.300246825295062E-7
CEBPB	GLB1	0.2425092700896141	2.4040999261343288E-4
CEBPB	PDZK1IP1	0.2630474273174273	1.2223555501122974E-11
BHLHE40	LOXL3	0.2593865952707393	0.0
BHLHE40	AIFM2	0.2903186836882025	0.0
RUNX1	EPHB1	0.2742309501052521	4.5227155354155E-10
RUNX1	EPHA2	0.2609583092780649	0.0
CEBPB	HDGFRP3	0.26650753933950466	1.092015777803823E-5
BHLHE40	NOL11	0.23697505919328943	1.092015777803823E-5
CEBPB	CD302	0.2665817107875999	0.004539787527535477
CEBPB	CUL3	0.2530058279266022	4.5227155354155E-10
CEBPB	SNORD116-28	0.25325258091645597	0.01855443637692744
STAT3	MAP3K1	0.24520891078221493	8.112773786095318E-8
RUNX1	C14orf93	0.25246930431814196	4.300246825295062E-7
STAT3	LATS2	0.2873124954030634	0.004539787527535477
STAT3	LATS1	0.26153994015792575	2.4040999261343288E-4
CEBPB	SCPEP1	0.303329142015861	0.0
CEBPD	NUAK2	0.31493112520069355	7.334133300673784E-11
STAT3	VDAC3	0.28563363209992504	0.0
CEBPB	CCDC88B	0.2770159551391981	0.0
CEBPB	CCDC88A	0.2632993859342726	5.2193469646244495E-5
RUNX1	FAH	0.24230409857045362	0.01855443637692744
CEBPB	MAPK8	0.26707250926141635	5.2193469646244495E-5
FOSL2	SIRT4	0.2777688161074973	4.5227155354155E-10
CEBPB	MAPK3	0.27054939019872093	0.0010657119820622896
STAT3	MRPS11	0.26995697787403455	0.0
RUNX1	FN1	0.3174208856984582	0.0
RUNX1	LEF1	0.29268202555040046	0.0
RUNX1	FAM131C	0.2476455236324701	8.112773786095318E-8
RUNX1	HS2ST1	0.26595648889005663	1.092015777803823E-5
STAT3	C6orf129	0.26613794896313836	0.0
STAT3	MRPS34	0.24517191833969648	0.004539787527535477
STAT3	MRPS36	0.24340996856615807	7.334133300673784E-11
STAT3	C6orf125	0.25801834153295555	0.0
CEBPD	MPZL2	0.27829562947952197	1.092015777803823E-5
STAT3	MRPS22	0.2510121036895206	2.4040999261343288E-4
STAT3	MRPS28	0.25873426374249653	7.334133300673784E-11
CEBPD	WASF1	0.24789244682847952	0.004539787527535477
FOSL2	PALLD	0.2561420354775467	1.092015777803823E-5
STAT3	ZNF124	0.25428553285570765	1.2223555501122974E-11
CEBPB	HCST	0.34661422284724686	0.0
CEBPB	PRR13	0.2818896738564279	0.0
STAT3	C5orf13	0.2537047404228723	7.334133300673784E-11
BHLHE40	EXOSC7	0.2390189991938717	0.004539787527535477
BHLHE40	EXOSC4	0.3008691824415149	5.2193469646244495E-5
CEBPB	PRR24	0.3006352408751622	0.0
CEBPB	HOXD3	0.28593283080922793	0.0010657119820622896
STAT3	ATPIF1	0.25020480508562737	0.0
BHLHE40	C1RL	0.3480847420326172	0.0
BHLHE40	MAPKAPK2	0.29539680095471016	4.300246825295062E-7
FOSL2	CPA4	0.28665274664917156	0.0
STAT3	SKP1	0.247314936909807	1.092015777803823E-5
STAT3	ZNF195	0.25317670828211003	1.2223555501122974E-11
BHLHE40	RACGAP1	0.2617768069983656	2.4040999261343288E-4
CEBPB	PRR5L	0.2251913713620336	0.01855443637692744
RUNX1	RRBP1	0.2656289860845905	4.5227155354155E-10
FOSL2	TREM1	0.3221472640182045	8.112773786095318E-8
RUNX1	S100A11	0.2926865451105622	0.0
FOSL2	GPM6A	0.26904366369459815	0.0
CEBPB	CCRL2	0.26113563398341705	0.0
STAT3	SEC31A	0.25409417726551103	5.2193469646244495E-5
RUNX1	FXYD6	0.2616033265525789	0.01855443637692744
RUNX1	GGN	0.30294509015824356	0.0
RUNX1	LDLR	0.2799314698071097	0.0
STAT3	RANBP2	0.25130150106867755	5.2193469646244495E-5
STAT3	RANBP1	0.28409302181955975	2.6280644327414393E-9
FOSL2	COQ9	0.26728801652101836	2.204701587960045E-6
RUNX1	FGFR1	0.2719938587633024	0.0
STAT3	DGUOK	0.27062089967253206	0.0
BHLHE40	OSBPL3	0.24693531610707709	2.4040999261343288E-4
RUNX1	PROS1	0.2698777335854179	0.0
FOSL2	PURG	0.2839161834274481	0.0
STAT3	NSMCE4A	0.25005523909490496	0.0010657119820622896
RUNX1	GNS	0.2816730881223613	0.0
CEBPB	LPXN	0.2719662354979784	0.0
RUNX1	DIRAS3	0.23848813819971534	0.0010657119820622896
STAT3	CLIP1	0.307358900248744	0.0
CEBPD	ZNF25	0.2736569148196999	1.092015777803823E-5
FOSL2	IGF2R	0.27396971454748714	0.0
FOSL2	LIPN	0.2287300418900366	0.0010657119820622896
STAT3	KCNMB2	0.273865594661553	0.0
FOSL2	CDCP1	0.3412381758950442	0.0
BHLHE40	TGS1	0.26014641972058306	4.5227155354155E-10
STAT3	ZNF295	0.2620496177623664	4.300246825295062E-7
CEBPB	CSF3	0.3376802269824474	0.0
CEBPB	CSF2	0.22278831033880142	0.004539787527535477
RUNX1	PPP2R2C	0.25578759828573533	8.112773786095318E-8
FOSL2	CSF1	0.3273009081031805	0.0
FOSL2	CSF3	0.3308319510484534	0.0
CEBPB	CSDA	0.30103374509217584	4.300246825295062E-7
FOSL2	CSDA	0.3514630862064875	0.0
CEBPB	PRRX1	0.24950811667241207	0.0
CEBPB	SETDB1	0.2504200305311098	0.01855443637692744
STAT3	DPY19L1	0.2823799844902485	0.0
CEBPD	MCL1	0.31328306187218646	0.0
RUNX1	INPP5K	0.2382759382049153	7.334133300673784E-11
FOSL2	UGCG	0.3297946965276743	0.0
CEBPD	ZIM2	0.2960269352184652	0.0
RUNX1	FAM107B	0.24156328683183875	0.0010657119820622896
RUNX1	PSD2	0.2687901866908225	7.334133300673784E-11
RUNX1	FAM117B	0.2684587261931631	0.0
RUNX1	RARRES3	0.24095263066224776	0.01855443637692744
CEBPB	ZNF100	0.251908628741928	0.0
FOSL2	ATPBD4	0.258858342766773	5.2193469646244495E-5
CEBPB	DCLK2	0.2564484410523368	1.4814949267361044E-8
BHLHE40	AMPD3	0.23849921886395478	0.01855443637692744
RUNX1	PRPS1	0.24608038800170273	0.0
BHLHE40	SEPN1	0.32051670249882935	0.0
CEBPB	PRRG4	0.26042317717936986	2.4040999261343288E-4
CEBPB	CST7	0.26770966765497095	0.0
CEBPB	CST6	0.2603428396908934	2.6280644327414393E-9
CEBPB	CSTB	0.2995760614807719	0.0
CEBPB	CSTA	0.3940465633618266	0.0
RUNX1	PHYHIPL	0.29930085794436284	0.0
RUNX1	CCL20	0.29681487827599623	0.0
CEBPD	ZIC5	0.26541396446157334	0.0010657119820622896
RUNX1	CCL13	0.2328184028413209	0.004539787527535477
CEBPB	ZNF192	0.2524522807452392	4.5227155354155E-10
CEBPB	ZNF197	0.24367366507374336	0.0
RUNX1	UACA	0.25457001460995937	0.0
CEBPB	MARCO	0.29662986177418443	0.0
CEBPB	ZNF177	0.24459762305073668	0.004539787527535477
STAT3	CD274	0.2564680530912796	5.2193469646244495E-5
RUNX1	HLX	0.2443404697852944	8.112773786095318E-8
STAT3	ZNF217	0.2814714041852205	1.4814949267361044E-8
CEBPB	ZNF146	0.24834519910767835	5.2193469646244495E-5
STAT3	ZNF224	0.25251148543696716	0.004539787527535477
RUNX1	TMEFF1	0.2507169514859015	0.0
CEBPD	OCEL1	0.3036203838934578	0.01855443637692744
BHLHE40	FER1L4	0.2774234121523616	0.0
CEBPB	ZNF131	0.25205420772022674	0.0
RUNX1	PSTK	0.2613424644029349	7.334133300673784E-11
CEBPB	CYTIP	0.34527294890715454	0.0
CEBPB	CTBS	0.2463001330196437	0.0010657119820622896
STAT3	DLEU2	0.2674356266177138	1.092015777803823E-5
FOSL2	P4HA2	0.3171679967078258	0.0
CEBPB	CTCF	0.2451131755248097	0.0
RUNX1	ZCCHC18	0.30927357287622165	0.0
CEBPB	ANXA11	0.2802872576279986	0.0
FOSL2	SUZ12P	0.2745219263866355	4.300246825295062E-7
STAT3	ANKRD13B	0.2597356908540567	0.004539787527535477
CEBPB	HAMP	0.31727126871500955	0.0
STAT3	CAPN13	0.23498039404383794	0.004539787527535477
CEBPB	HAS1	0.25862506075770303	1.4814949267361044E-8
RUNX1	ITK	0.3120007191734522	0.0
CEBPB	CYTH4	0.30656282001140045	0.0
CEBPD	USP49	0.2465891358622532	2.4040999261343288E-4
BHLHE40	TFE3	0.2762989046009949	0.0
STAT3	CDKN2C	0.2617658867406029	7.334133300673784E-11
FOSL2	RAB26	0.26344975259349346	0.0
FOSL2	RAB2B	0.24915590431238757	0.01855443637692744
FOSL2	RAB3A	0.2694675015406364	4.300246825295062E-7
RUNX1	PRF1	0.26824335148055983	1.092015777803823E-5
RUNX1	GLCCI1	0.26718006463034283	0.0
FOSL2	RAB43	0.4236574420678573	0.0
STAT3	AURKB	0.260576863993704	0.0
